distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
1280.0000,1.9367,86.3033,0.0919,0.4839,0.6105,335.5585,7.5373
1281.2500,1.7523,260.3550,0.0445,0.3054,0.4225,377.4291,8.6330
1282.5000,1.7815,309.5825,0.0727,0.1628,0.3988,383.9637,8.7622
1283.7500,2.1172,268.5459,0.0720,0.2160,0.4182,388.2637,8.3483
1285.0000,2.1452,196.2782,0.0756,0.2921,0.4642,376.8564,8.0797
1286.2500,2.0969,231.5713,0.0608,0.3011,0.4393,382.2674,8.2451
1287.5000,2.1490,624.7952,0.0329,0.2095,0.3156,415.9785,8.9837
1288.7500,2.2037,651.6818,0.0376,0.1796,0.3112,418.7618,8.9619
1290.0000,2.2190,731.1536,0.0408,0.1480,0.2995,422.3295,9.0329
1291.2500,2.3181,477.6997,0.0501,0.1926,0.3451,412.8156,8.6277
1292.5000,2.4148,564.5665,0.0348,0.2430,0.3264,420.4672,8.6666
1293.7500,2.2469,104.2868,0.0779,0.5352,0.5731,349.8001,7.5360
1295.0000,1.9087,192.5677,0.0504,0.3968,0.4672,370.7203,8.2323
1296.2500,1.8909,789.7186,0.0264,0.1834,0.2919,413.6161,9.4589
1297.5000,1.9951,299.6601,0.0453,0.2875,0.4032,388.9926,8.5367
1298.7500,1.9367,228.8341,0.0540,0.3106,0.4411,377.9167,8.3580
1300.0000,1.8731,294.1056,0.0460,0.2795,0.4057,384.9863,8.6291
1301.2500,2.0384,208.7732,0.0655,0.3011,0.4548,376.9172,8.2037
1302.5000,2.2800,736.7750,0.0328,0.1871,0.2987,424.3316,8.9784
1303.7500,2.3092,208.3781,0.0683,0.3300,0.4551,382.7498,8.0195
1305.0000,2.4911,128.2731,0.0909,0.4232,0.5349,363.9287,7.5718
1306.2500,2.5165,505.7926,0.0435,0.2275,0.3386,419.6310,8.5087
1307.5000,2.3906,547.9235,0.0461,0.1879,0.3297,418.9328,8.6658
1308.7500,2.1770,302.9478,0.0642,0.2250,0.4017,394.0570,8.3972
1310.0000,2.1719,135.8218,0.0852,0.3747,0.5248,361.4302,7.7755
1311.2500,2.1236,109.6475,0.0865,0.4538,0.5637,350.4157,7.6348
1312.5000,2.0346,159.0253,0.0578,0.4408,0.4980,365.7715,7.9835
1313.7500,2.1109,96.7964,0.0839,0.5218,0.5876,343.9812,7.5438
1315.0000,2.2991,180.2382,0.0583,0.4327,0.4776,376.4349,7.9175
1316.2500,2.3537,149.1104,0.0709,0.4398,0.5088,368.9569,7.7469
1317.5000,1.9303,78.9968,0.1931,0.2635,0.6287,330.9041,7.4676
1318.7500,1.5501,62.2810,0.0892,0.5681,0.6806,313.5683,7.4486
1320.0000,1.3479,38.2271,0.1235,0.5550,0.8009,285.9831,7.0796
1321.2500,0.9346,26.7916,0.1484,0.4752,0.9016,267.6921,6.8775
1322.5000,0.6663,78.4458,0.0589,0.3019,0.6302,302.7549,8.5208
1323.7500,0.6104,152.1166,0.0330,0.2488,0.5054,314.2143,9.6857
1325.0000,0.5519,137.8580,0.0414,0.1954,0.5222,308.4085,9.6792
1326.2500,0.4769,104.5245,0.0448,0.2067,0.5727,298.6300,9.4049
1327.5000,0.5226,109.2792,0.0517,0.1861,0.5643,302.4329,9.3568
1328.7500,0.5519,149.4631,0.0369,0.2018,0.5084,309.7682,9.8193
1330.0000,0.5048,109.7395,0.0500,0.1911,0.5635,301.3197,9.4126
1331.2500,0.4908,78.8566,0.0656,0.1914,0.6291,294.8631,8.8704
1332.5000,0.5226,67.8473,0.0711,0.2143,0.6615,293.5567,8.5482
1333.7500,0.5048,91.0923,0.0629,0.1771,0.5996,298.1745,9.0865
1335.0000,0.3942,91.5792,0.0409,0.2187,0.5985,290.8564,9.4141
1336.2500,0.3967,147.5299,0.0389,0.1412,0.5106,296.1469,10.3499
1337.5000,0.4323,187.2038,0.0324,0.1454,0.4716,302.3017,10.6711
1338.7500,0.4044,166.4219,0.0398,0.1229,0.4905,298.1320,10.5604
1340.0000,0.4018,110.8490,0.0557,0.1358,0.5616,293.6271,9.7595
1341.2500,0.4234,50.2442,0.0897,0.2081,0.7311,284.2694,8.2340
1342.5000,0.4336,45.3282,0.1002,0.2059,0.7566,282.8448,8.0380
1343.7500,0.4514,141.2488,0.0600,0.1093,0.5180,300.8420,10.0461
1345.0000,0.4171,48.5696,0.0866,0.2013,0.7394,283.5273,8.1874
1346.2500,0.5201,33.3704,0.1387,0.2238,0.8380,277.4286,7.4303
1347.5000,0.5023,51.3281,0.0990,0.2100,0.7259,287.0906,8.1277
1348.7500,0.4285,78.4150,0.0875,0.1365,0.6303,291.2199,9.0179
1350.0000,0.4730,54.2434,0.1092,0.1748,0.7127,287.2692,8.2700
1351.2500,0.3815,35.6947,0.1198,0.2029,0.8194,278.1233,7.7167
1352.5000,0.5010,54.0271,0.1094,0.1656,0.7136,288.1140,8.2134
1353.7500,0.5366,82.1825,0.0702,0.1898,0.6205,298.0175,8.8376
1355.0000,0.4629,128.8685,0.0511,0.1476,0.5341,300.6036,9.8330
1356.2500,0.5442,75.1276,0.1022,0.1530,0.6394,296.5888,8.6732
1357.5000,0.6371,74.1011,0.0921,0.1864,0.6423,300.1888,8.4826
1358.7500,0.6078,106.0985,0.0803,0.1455,0.5699,306.9715,9.1019
1360.0000,0.6142,97.9195,0.0736,0.1809,0.5853,305.6065,8.9597
1361.2500,0.7846,101.1439,0.0975,0.1614,0.5790,314.2177,8.7023
1362.5000,1.0160,185.5028,0.0752,0.1482,0.4730,340.7904,9.1551
1363.7500,1.0465,92.1266,0.1127,0.1967,0.5973,320.3167,8.2420
1365.0000,0.8571,66.0569,0.1018,0.2676,0.6674,303.7084,8.0273
1366.2500,0.7604,146.7078,0.0721,0.1483,0.5115,322.4405,9.2846
1367.5000,0.5964,121.8279,0.0631,0.1575,0.5442,309.0908,9.3538
1368.7500,0.6460,42.5776,0.1192,0.2715,0.7726,285.2840,7.6550
1370.0000,0.6701,16.3742,0.1669,0.4896,1.0624,250.4071,6.3864
1371.2500,0.6536,60.3647,0.1122,0.1831,0.6877,295.4396,8.1503
1372.5000,0.7019,225.7226,0.0472,0.1298,0.4431,327.8953,10.0804
1373.7500,0.6307,121.7357,0.0603,0.1694,0.5443,311.1204,9.2723
1375.0000,0.7375,38.5287,0.1396,0.2809,0.7988,282.9776,7.4340
1376.2500,0.9181,28.6766,0.1366,0.4470,0.8814,271.0374,6.9613
1377.5000,0.5760,13.9150,0.1930,0.5004,1.1216,248.2693,6.1994
1378.7500,0.5710,79.1264,0.0821,0.1811,0.6284,298.9052,8.7047
1380.0000,0.6587,45.0748,0.1000,0.3063,0.7581,287.1927,7.7222
1381.2500,0.5875,23.4105,0.1246,0.4304,0.9431,266.4542,6.8721
1382.5000,0.6066,53.0525,0.0703,0.3110,0.7180,290.7002,8.0231
1383.7500,0.5264,29.8035,0.0933,0.3695,0.8701,274.4724,7.2560
1385.0000,0.4718,59.8080,0.0665,0.2460,0.6899,289.0277,8.4375
1386.2500,0.5239,151.5724,0.0481,0.1475,0.5060,307.8585,9.9297
1387.5000,0.4870,95.0287,0.0570,0.1875,0.5912,297.7988,9.2064
1388.7500,0.5392,27.3523,0.1348,0.3124,0.8954,272.0001,7.1206
1390.0000,0.6002,39.2978,0.1107,0.2895,0.7935,282.3701,7.5881
1391.2500,0.5366,109.4296,0.0681,0.1476,0.5640,303.3582,9.3225
1392.5000,0.4845,35.0015,0.1061,0.2757,0.8247,278.4477,7.5430
1393.7500,0.4616,23.3411,0.1255,0.3471,0.9440,269.2244,6.9460
1395.0000,0.5188,24.6724,0.1060,0.4074,0.9267,269.3986,6.9872
1396.2500,0.6409,68.5080,0.0778,0.2418,0.6593,298.3602,8.3575
1397.5000,0.6383,117.7666,0.0602,0.1845,0.5504,310.8605,9.2023
1398.7500,0.7096,46.5382,0.1188,0.2669,0.7500,289.0146,7.7135
1400.0000,0.8126,121.2930,0.0652,0.2161,0.5450,320.2770,8.9140
1401.2500,0.8914,198.9714,0.0547,0.1683,0.4621,336.5853,9.4649
1402.5000,1.1559,165.4051,0.0669,0.2037,0.4915,343.1595,8.8144
1403.7500,1.2665,71.2901,0.0950,0.3734,0.6506,315.4760,7.7576
1405.0000,1.2652,16.2050,0.1533,1.0310,1.0661,232.9990,6.3019
1406.2500,1.1979,18.5287,0.1762,0.7245,1.0195,243.3937,6.4319
1407.5000,0.9028,43.4050,0.1212,0.3775,0.7677,289.0323,7.4578
1408.7500,0.8736,125.7750,0.0469,0.3080,0.5384,323.9228,8.8656
1410.0000,0.8469,102.1111,0.0493,0.3427,0.5772,316.9625,8.6215
1411.2500,0.8647,261.9561,0.0441,0.1488,0.4216,341.3383,9.9054
1412.5000,0.8761,373.9123,0.0390,0.1234,0.3745,349.2737,10.3833
1413.7500,0.7948,41.6856,0.1293,0.2811,0.7781,286.3449,7.4900
1415.0000,0.4056,17.3136,0.2012,0.2751,1.0428,264.7671,6.5325
1416.2500,0.4362,25.4009,0.1008,0.3533,0.9178,271.7204,7.0946
1417.5000,0.5226,109.1008,0.0479,0.2009,0.5646,302.4048,9.3539
1418.7500,0.5099,26.7244,0.1390,0.3059,0.9023,271.7201,7.1097
1420.0000,0.8939,26.5165,0.2690,0.2635,0.9047,267.5070,6.8824
1421.2500,1.2271,60.2520,0.1655,0.2515,0.6882,307.4201,7.6057
1422.5000,1.2500,30.5558,0.2648,0.3279,0.8629,273.3425,6.8985
1423.7500,1.5145,22.6659,0.2448,0.5539,0.9533,253.0469,6.5595
1425.0000,1.5679,101.0805,0.1385,0.2315,0.5791,336.5677,7.8958
1426.2500,1.5399,96.5214,0.1219,0.2728,0.5881,333.9904,7.8709
1427.5000,1.3199,36.2251,0.3009,0.2346,0.8153,282.9190,7.0387
1428.7500,0.6803,40.0449,0.1271,0.2958,0.7885,283.7761,7.5356
1430.0000,0.5582,27.7289,0.0841,0.4908,0.8913,272.1957,7.1256
1431.2500,0.5290,44.4862,0.0758,0.3142,0.7614,284.5522,7.8600
1432.5000,0.4654,45.5036,0.0813,0.2503,0.7557,283.6844,7.9909
1433.7500,0.2696,32.1373,0.1104,0.1748,0.8485,276.6855,7.7290
1435.0000,0.2403,43.2333,0.0679,0.1791,0.7687,276.5025,8.4075
1436.2500,0.2149,26.9536,0.0858,0.2005,0.8998,277.5966,7.4974
1437.5000,0.1729,194.2382,0.0181,0.0994,0.4658,260.5151,12.7303
1438.7500,0.1742,79.8830,0.0326,0.1344,0.6264,267.5562,10.2118
1440.0000,0.1946,24.4938,0.1056,0.1764,0.9289,279.0743,7.3451
1441.2500,0.2276,25.3968,0.0707,0.2811,0.9178,277.3893,7.3536
1442.5000,0.1755,135.3746,0.0216,0.1274,0.5254,263.6218,11.6458
1443.7500,0.1221,85.6534,0.0231,0.1255,0.6120,256.8821,10.9387
1445.0000,0.1106,52.6658,0.0465,0.1058,0.7197,264.5160,9.6260
1446.2500,0.1259,52.7967,0.0404,0.1336,0.7191,266.4414,9.4931
1447.5000,0.1272,86.5753,0.0339,0.0958,0.6098,257.8642,10.9067
1448.7500,0.1399,98.7067,0.0298,0.1032,0.5838,258.8064,11.1425
