distance [mm],force_median [N],L2012_lambda [1/mm],L2012_f0 [N],L2012_delta [mm],L2012_L [mm],P2015_density [kg/m^3],P2015_ssa [m^2/kg]
1281.2500,0.4883,76.2434,0.0529,0.2477,0.6362,294.1360,8.8181
1282.5000,0.5430,88.5049,0.0553,0.2248,0.6054,299.7922,8.9475
1283.7500,0.5646,139.8442,0.0449,0.1857,0.5198,309.5517,9.6681
1285.0000,0.5786,116.1099,0.0443,0.2264,0.5530,307.0721,9.3174
1286.2500,0.6091,217.8244,0.0334,0.1706,0.4484,320.3930,10.2920
1287.5000,0.6676,150.0401,0.0526,0.1756,0.5077,317.6294,9.5204
1288.7500,0.7274,199.3051,0.0446,0.1679,0.4619,327.1655,9.8209
1290.0000,0.6689,205.1370,0.0395,0.1680,0.4574,323.8014,10.0174
1291.2500,0.6358,213.6580,0.0332,0.1802,0.4513,322.1256,10.1781
1292.5000,0.5544,106.9881,0.0533,0.1998,0.5683,304.0529,9.2393
1293.7500,0.5493,97.8597,0.0672,0.1741,0.5854,302.0731,9.1013
1295.0000,0.5824,134.9502,0.0570,0.1535,0.5260,310.1294,9.5595
1296.2500,0.6193,141.7177,0.0655,0.1386,0.5175,313.4607,9.5460
1297.5000,0.5582,68.3386,0.0964,0.1795,0.6599,295.1865,8.4927
1298.7500,0.4641,81.8378,0.0619,0.1967,0.6214,293.9898,9.0009
1300.0000,0.6383,61.0829,0.0882,0.2468,0.6850,295.3000,8.1894
1301.2500,0.6778,119.3584,0.0600,0.1927,0.5479,313.3071,9.1398
1302.5000,0.6129,88.1092,0.0682,0.2147,0.6063,303.2214,8.7946
1303.7500,0.6930,91.3113,0.0680,0.2263,0.5991,307.6865,8.7037
1305.0000,0.6943,79.1907,0.0676,0.2628,0.6282,304.0784,8.4903
1306.2500,0.5875,67.2881,0.0811,0.2273,0.6633,295.9764,8.4167
1307.5000,0.5595,140.0886,0.0439,0.1853,0.5194,309.2243,9.6853
1308.7500,0.5786,87.2000,0.0566,0.2405,0.6084,301.3308,8.8466
1310.0000,0.6383,49.7541,0.0792,0.3271,0.7335,289.6967,7.8873
1311.2500,0.6358,74.2877,0.0636,0.2802,0.6418,300.2015,8.4886
1312.5000,0.6549,102.3454,0.0718,0.1931,0.5767,308.6471,8.9475
1313.7500,0.6676,95.3956,0.0817,0.1809,0.5904,307.6188,8.8150
1315.0000,0.5773,124.4182,0.0616,0.1617,0.5404,308.2963,9.4361
1316.2500,0.4959,81.5096,0.0699,0.1865,0.6222,295.7203,8.9157
1317.5000,0.4629,109.3410,0.0328,0.2599,0.5642,298.2991,9.5286
1318.7500,0.4718,89.5387,0.0496,0.2200,0.6030,295.8818,9.1412
1320.0000,0.4285,64.5534,0.0565,0.2581,0.6725,288.3783,8.6653
1321.2500,0.4349,54.8708,0.0576,0.2875,0.7100,286.1014,8.3642
1322.5000,0.5036,55.2579,0.0548,0.3309,0.7083,288.6587,8.2458
1323.7500,0.5264,221.9803,0.0250,0.1903,0.4456,313.6308,10.6104
1325.0000,0.5023,216.2671,0.0253,0.1862,0.4494,311.0161,10.6559
1326.2500,0.5074,120.9109,0.0361,0.2360,0.5456,303.0640,9.5772
1327.5000,0.4565,40.8672,0.0814,0.2762,0.7832,281.4076,7.8282
1328.7500,0.3560,41.7282,0.0559,0.3243,0.7778,279.7664,8.0390
1330.0000,0.4285,92.2354,0.0512,0.1873,0.5971,293.4541,9.3184
1331.2500,0.4756,54.8321,0.0592,0.2919,0.7101,287.5602,8.2834
1332.5000,0.4654,35.7217,0.0851,0.3222,0.8192,278.7765,7.5985
1333.7500,0.4463,43.3273,0.0962,0.2248,0.7681,282.3284,7.9406
1335.0000,0.4616,46.1221,0.0740,0.2725,0.7523,283.8534,8.0195
1336.2500,0.4858,76.5980,0.0559,0.2365,0.6352,294.0845,8.8320
1337.5000,0.4260,24.3483,0.0952,0.3883,0.9308,271.0580,7.0377
1338.7500,0.4056,35.0017,0.0886,0.2730,0.8247,277.9943,7.6465
1340.0000,0.4743,69.2856,0.0745,0.1866,0.6568,291.7567,8.6845
1341.2500,0.5722,43.4472,0.1059,0.2541,0.7674,284.7397,7.7679
1342.5000,0.4769,38.3430,0.1120,0.2486,0.8000,280.3883,7.6964
1343.7500,0.4870,121.7828,0.0440,0.1839,0.5443,301.6835,9.6511
1345.0000,0.4819,59.0441,0.0664,0.2397,0.6928,289.1893,8.3957
1346.2500,0.3751,33.6596,0.0745,0.3128,0.8356,277.2409,7.6255
1347.5000,0.4565,42.8118,0.0810,0.2642,0.7712,282.3103,7.9045
1348.7500,0.4870,61.6762,0.0614,0.2674,0.6828,290.2119,8.4592
1350.0000,0.4705,41.6255,0.0825,0.2895,0.7784,282.0126,7.8374
1351.2500,0.4044,45.6235,0.0830,0.2346,0.7550,282.1889,8.1028
1352.5000,0.4196,56.1107,0.0931,0.1735,0.7047,285.8547,8.4359
1353.7500,0.5926,49.3974,0.1108,0.2255,0.7353,288.4965,7.9347
1355.0000,0.5328,57.3322,0.1028,0.1989,0.6996,290.4094,8.2553
1356.2500,0.4845,78.5692,0.0627,0.1966,0.6299,294.4579,8.8791
1357.5000,0.5671,73.7835,0.0852,0.1819,0.6432,297.2285,8.5993
1358.7500,0.6612,103.0992,0.0652,0.1977,0.5753,309.1310,8.9464
1360.0000,0.6523,82.2372,0.0586,0.2741,0.6204,303.3636,8.6156
1361.2500,0.6790,152.9586,0.0539,0.1641,0.5045,318.7256,9.5240
1362.5000,0.8265,120.2931,0.0822,0.1684,0.5465,320.6778,8.8793
1363.7500,0.9982,142.3706,0.0634,0.2183,0.5167,332.5873,8.8432
1365.0000,1.0109,214.9291,0.0445,0.2141,0.4504,344.4441,9.3529
1366.2500,1.0402,85.8370,0.0671,0.3597,0.6116,317.6439,8.1632
1367.5000,0.8761,32.5992,0.1082,0.5124,0.8445,276.9154,7.1314
1368.7500,0.7515,113.3776,0.0428,0.3077,0.5574,315.7530,8.9219
1370.0000,0.7210,163.3919,0.0353,0.2537,0.4935,322.6357,9.5303
1371.2500,0.7604,323.4467,0.0289,0.1669,0.3930,338.6489,10.4785
1372.5000,0.8113,189.6985,0.0372,0.2323,0.4695,331.1361,9.5574
1373.7500,0.9270,78.2184,0.0954,0.2523,0.6308,311.2811,8.1685
1375.0000,0.9677,85.5632,0.0745,0.3079,0.6122,315.4861,8.2367
1376.2500,0.9041,142.2729,0.0574,0.2218,0.5168,328.6204,8.9844
1377.5000,0.9880,82.0597,0.0801,0.3058,0.6208,314.6272,8.1626
1378.7500,1.0198,82.2483,0.0715,0.3497,0.6203,315.5722,8.1323
1380.0000,0.7630,90.5197,0.0846,0.2173,0.6008,310.3212,8.5781
1381.2500,0.7159,145.3759,0.0389,0.2595,0.5131,319.7963,9.3628
1382.5000,0.7630,157.1821,0.0425,0.2387,0.4999,324.1704,9.3816
1383.7500,0.7426,165.2580,0.0459,0.1990,0.4916,324.1463,9.4998
1385.0000,0.6155,109.6983,0.0576,0.1965,0.5636,308.0891,9.1390
1386.2500,0.7159,19.4224,0.1151,0.6460,1.0036,256.2822,6.5812
1387.5000,0.8393,85.1428,0.0614,0.3266,0.6132,311.3070,8.3854
1388.7500,0.7566,59.7319,0.0677,0.3680,0.6901,297.9127,8.0050
1390.0000,0.7007,184.0555,0.0397,0.1912,0.4743,323.8502,9.7626
1391.2500,0.6778,162.5174,0.0463,0.1821,0.4944,319.8876,9.6226
1392.5000,0.5951,74.3565,0.0620,0.2686,0.6416,298.5877,8.5602
1393.7500,0.6460,126.8072,0.0515,0.1972,0.5370,312.8542,9.3031
1395.0000,0.5646,199.7790,0.0509,0.1163,0.4615,315.4190,10.2865
1396.2500,0.5404,179.5469,0.0330,0.1834,0.4782,311.7874,10.1780
1397.5000,0.5824,21.1729,0.0768,0.7192,0.9752,263.2018,6.7396
1398.7500,0.6180,29.8207,0.0987,0.4277,0.8700,274.0186,7.1826
1400.0000,0.6434,92.2275,0.0561,0.2624,0.5971,305.6993,8.8079
1401.2500,0.5786,46.0611,0.0645,0.4065,0.7526,286.3789,7.8477
1402.5000,0.5875,40.1016,0.1261,0.2523,0.7882,282.7976,7.6313
1403.7500,0.5938,30.9904,0.1417,0.2873,0.8589,275.3195,7.2548
1405.0000,0.6574,58.4571,0.0971,0.2278,0.6951,294.6693,8.0980
1406.2500,0.7146,76.5222,0.0637,0.2975,0.6354,303.9067,8.4093
1407.5000,0.9206,34.8114,0.1458,0.3527,0.8262,279.8472,7.1837
1408.7500,0.9957,109.3618,0.0746,0.2540,0.5641,324.4403,8.5121
1410.0000,0.9575,85.9175,0.0704,0.3280,0.6114,315.3258,8.2533
1411.2500,0.9753,206.3604,0.0603,0.1617,0.4565,341.6999,9.3611
1412.5000,1.0262,243.4501,0.0397,0.2113,0.4321,348.3334,9.4871
1413.7500,1.0084,295.8801,0.0372,0.1793,0.4049,352.1060,9.7725
1415.0000,0.8774,191.4786,0.0425,0.2153,0.4681,334.9330,9.4384
1416.2500,0.9690,127.7964,0.0716,0.2139,0.5356,328.2552,8.7458
1417.5000,0.9588,126.8354,0.0682,0.2257,0.5369,327.6361,8.7503
1418.7500,0.8647,162.1936,0.0470,0.2303,0.4947,330.2083,9.2310
1420.0000,1.0287,167.8015,0.0719,0.1743,0.4891,338.5639,9.0079
1421.2500,1.2970,229.3626,0.0609,0.1868,0.4407,358.3279,9.0078
1422.5000,1.3822,154.3968,0.0477,0.3704,0.5029,348.4492,8.4797
1423.7500,1.3530,54.7525,0.0672,0.7090,0.7105,304.6767,7.4302
1425.0000,1.0681,69.9964,0.0919,0.3600,0.6546,310.7390,7.8945
1426.2500,0.9664,169.4722,0.0412,0.2765,0.4875,336.1313,9.1171
1427.5000,1.0351,93.6766,0.1187,0.1959,0.5940,320.5627,8.2745
1428.7500,1.0847,52.2640,0.0944,0.4577,0.7216,299.0562,7.5464
1430.0000,1.0465,115.8278,0.0484,0.3724,0.5534,328.0179,8.5211
1431.2500,1.1012,180.7550,0.0445,0.2732,0.4771,343.6812,8.9950
1432.5000,1.0160,191.4138,0.0549,0.1940,0.4681,341.6361,9.1954
1433.7500,0.8138,97.5108,0.0641,0.2653,0.5861,314.3706,8.6064
1435.0000,0.8278,54.1793,0.1047,0.2999,0.7130,296.2539,7.7992
1436.2500,1.0097,72.7692,0.1033,0.2788,0.6462,310.8758,7.9940
1437.5000,1.3937,83.2591,0.1278,0.2597,0.6178,324.6329,7.8275
1438.7500,1.5679,111.3566,0.0908,0.3086,0.5608,340.6958,7.9888
1440.0000,1.4636,68.0037,0.1319,0.3335,0.6609,316.6667,7.5804
1441.2500,2.3601,14.5735,0.6274,0.5197,1.1045,205.8446,6.1723
1442.5000,3.2362,22.8180,0.3004,1.0203,0.9512,243.8237,6.3683
1443.7500,4.6286,14.7764,0.5701,1.1092,1.0994,186.5431,6.1404
1445.0000,4.7393,97.2535,0.1865,0.5724,0.5866,369.6156,6.7714
1446.2500,4.7278,3221.9487,0.0098,0.3007,0.1827,514.2326,7.9482
1447.5000,4.7278,inf,0.0000,nan,0.0000,579.6536,9.1070
1448.7500,4.7278,inf,0.0000,nan,0.0000,579.6536,9.1070
